./specifications/diskpaxos/Synod.tla	ok	Synod	8 units
./specifications/echo/Echo.tla	ok	Echo	27 units
./specifications/echo/MCEcho.tla	ok	MCEcho	5 units
./specifications/echo/Relation.tla	ok	Relation	8 units
./specifications/ewd426/APTokenRing.tla	ok	APTokenRing	4 units
./specifications/ewd426/SimTokenRing.tla	ok	SimTokenRing	4 units
./specifications/ewd426/TokenRing.tla	ok	TokenRing	16 units
./specifications/ewd687a/EWD687a.tla	ok	EWD687a	27 units
./specifications/ewd687a/EWD687aPlusCal.tla	ok	EWD687aPlusCal	22 units
./specifications/ewd687a/EWD687a_anim.tla	ok	EWD687a_anim	16 units
./specifications/ewd687a/EWD687a_proof.tla	ok	EWD687a_proof	8 units
./specifications/ewd687a/MCEWD687a.tla	ok	MCEWD687a	4 units
./specifications/ewd840/APEWD840.tla	ok	APEWD840	3 units
./specifications/ewd840/APSyncTerminationDetection.tla	ok	APSyncTerminationDetection	3 units
./specifications/ewd840/EWD840.tla	ok	EWD840	29 units
./specifications/ewd840/EWD840_anim.tla	ok	EWD840_anim	25 units
./specifications/ewd840/EWD840_json.tla	ok	EWD840_json	1 units
./specifications/ewd840/EWD840_proof.tla	ok	EWD840_proof	14 units
./specifications/ewd840/SyncTerminationDetection.tla	ok	SyncTerminationDetection	16 units
./specifications/ewd840/SyncTerminationDetection_proof.tla	ok	SyncTerminationDetection_proof	5 units
./specifications/ewd998/AsyncTerminationDetection.tla	ok	AsyncTerminationDetection	23 units
./specifications/ewd998/AsyncTerminationDetection_proof.tla	ok	AsyncTerminationDetection_proof	5 units
./specifications/ewd998/EWD998.tla	ok	EWD998	31 units
./specifications/ewd998/EWD998Chan.tla	ok	EWD998Chan	27 units
./specifications/ewd998/EWD998ChanID.tla	ok	EWD998ChanID	38 units
./specifications/ewd998/EWD998ChanID_export.tla	ok	EWD998ChanID_export	5 units
./specifications/ewd998/EWD998ChanID_shiviz.tla	ok	EWD998ChanID_shiviz	4 units
./specifications/ewd998/EWD998ChanTrace.tla	ok	EWD998ChanTrace	19 units
./specifications/ewd998/EWD998Chan_opts.tla	ok	EWD998Chan_opts	16 units
./specifications/ewd998/EWD998PCal.tla	ok	EWD998PCal	23 units
./specifications/ewd998/EWD998PCal_proof.tla	ok	EWD998PCal_proof	38 units
./specifications/ewd998/EWD998_anim.tla	ok	EWD998_anim	28 units
./specifications/ewd998/EWD998_opts.tla	ok	EWD998_opts	20 units
./specifications/ewd998/EWD998_optsSC.tla	ok	EWD998_optsSC	6 units
./specifications/ewd998/EWD998_proof.tla	ok	EWD998_proof	30 units
./specifications/ewd998/Folds.tla	ok	Folds	1 units
./specifications/ewd998/SmokeEWD998.tla	ok	SmokeEWD998	6 units
./specifications/ewd998/SmokeEWD998_SC.tla	ok	SmokeEWD998_SC	4 units
./specifications/ewd998/Utils.tla	ok	Utils	1 units
./specifications/glowingRaccoon/APclean.tla	ok	APclean	3 units
./specifications/glowingRaccoon/APstages.tla	ok	APstages	3 units
./specifications/glowingRaccoon/clean.tla	ok	clean	17 units
./specifications/glowingRaccoon/clean_proof.tla	ok	clean_proof	5 units
./specifications/glowingRaccoon/product.tla	ok	product	21 units
./specifications/glowingRaccoon/stages.tla	ok	stages	15 units
./specifications/glowingRaccoon/stages_proof.tla	ok	stages_proof	3 units
./specifications/lamport_mutex/APLamportMutex.tla	ok	APLamportMutex	3 units
./specifications/lamport_mutex/LamportMutex.tla	ok	LamportMutex	26 units
./specifications/lamport_mutex/LamportMutex_proofs.tla	ok	LamportMutex_proofs	29 units
./specifications/lamport_mutex/MCLamportMutex.tla	ok	MCLamportMutex	3 units
./specifications/locks_auxiliary_vars/Lock.tla	ok	Lock	16 units
./specifications/locks_auxiliary_vars/LockHS.tla	ok	LockHS	22 units
./specifications/locks_auxiliary_vars/Peterson.tla	ok	Peterson	24 units
./specifications/locks_auxiliary_vars/Stuttering.tla	ok	Stuttering	9 units
./specifications/nbacc_ray97/nbacc_ray97.tla	ok	nbacc_ray97	19 units
./specifications/nbacg_guer01/APnbacg_guer01.tla	ok	APnbacg_guer01	3 units
./specifications/nbacg_guer01/nbacg_guer01.tla	ok	nbacg_guer01	24 units
./specifications/spanning/APspanning.tla	ok	APspanning	7 units
./specifications/spanning/MC_spanning.tla	ok	MC_spanning	1 units
./specifications/spanning/spanning.tla	ok	spanning	15 units
./specifications/spanning/spanning_proof.tla	ok	spanning_proof	5 units
./specifications/sums_even/MC_sums_even.tla	ok	MC_sums_even	4 units
./specifications/sums_even/sums_even.tla	ok	sums_even	4 units
./specifications/tcp/APtcp.tla	ok	APtcp	4 units
./specifications/tcp/IndInv_apa.tla	ok	IndInv_apa	24 units
./specifications/tcp/MCtcp.tla	ok	MCtcp	6 units
./specifications/tcp/tcp.tla	ok	tcp	33 units
./specifications/tcp/tcp_proof.tla	ok	tcp_proof	33 units
./specifications/tower_of_hanoi/Bits.tla	ok	Bits	4 units
./specifications/tower_of_hanoi/Hanoi.tla	ok	Hanoi	18 units
./specifications/tower_of_hanoi/Hanoi.toolbox/Model_1/Bits.tla	ok	Bits	4 units
./specifications/tower_of_hanoi/Hanoi.toolbox/Model_1/Hanoi.tla	ok	Hanoi	18 units
./specifications/tower_of_hanoi/Hanoi.toolbox/Model_1/MC.tla	ok	MC	3 units
./specifications/tower_of_hanoi/HanoiSeq.tla	ok	HanoiSeq	14 units
./specifications/tower_of_hanoi/Hanoi_anim.tla	ok	Hanoi_anim	18 units
./specifications/transaction_commit/2PCwithBTM.tla	ok	2PCwithBTM	26 units
./specifications/transaction_commit/APTCommit.tla	ok	APTCommit	4 units
./specifications/transaction_commit/PaxosCommit.tla	ok	PaxosCommit	22 units
./specifications/transaction_commit/PaxosCommit_proof.tla	ok	PaxosCommit_proof	14 units
./specifications/transaction_commit/TCommit.tla	ok	TCommit	12 units
./specifications/transaction_commit/TCommit_proof.tla	ok	TCommit_proof	2 units
./specifications/transaction_commit/TwoPhase.tla	ok	TwoPhase	17 units
./specifications/transaction_commit/TwoPhase_proof.tla	ok	TwoPhase_proof	7 units
